,FirstName,LastName,CurrentEmploymentType,CurrentEmploymentTitle,Timestamp,id,lat,long,day,hour,minute,Weekend
423288,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-17 17:45:00,14.0,36.062101174999995,24.895024485,17.0,17.0,45.0,False
424421,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 12:38:00,14.0,36.0627109,24.89814104,18.0,12.0,38.0,True
424422,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 12:39:00,14.0,36.059783975,24.899886289999998,18.0,12.0,39.0,True
424423,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 12:40:00,14.0,36.05749957,24.90201886,18.0,12.0,40.0,True
424474,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 13:31:00,14.0,36.05521848,24.90201851,18.0,13.0,31.0,True
424599,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 15:36:00,14.0,36.05608866,24.9014334,18.0,15.0,36.0,True
424600,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 15:37:00,14.0,36.059428415,24.899937155,18.0,15.0,37.0,True
424601,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 15:38:00,14.0,36.06219586,24.89839566,18.0,15.0,38.0,True
424602,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 15:39:00,14.0,36.063356575,24.89630391,18.0,15.0,39.0,True
424764,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 18:21:00,14.0,36.062569984999996,24.898337715,18.0,18.0,21.0,True
424765,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 18:22:00,14.0,36.05940644,24.89979917,18.0,18.0,22.0,True
424766,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 18:23:00,14.0,36.0568597,24.90139813,18.0,18.0,23.0,True
424767,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 18:24:00,14.0,36.05456301,24.89998874,18.0,18.0,24.0,True
424840,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 19:37:00,14.0,36.05667618,24.90136163,18.0,19.0,37.0,True
424841,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 19:38:00,14.0,36.05972081,24.89989175,18.0,19.0,38.0,True
424842,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 19:39:00,14.0,36.06245238,24.89838687,18.0,19.0,39.0,True
424843,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-18 19:40:00,14.0,36.06334422,24.89620979,18.0,19.0,40.0,True
426208,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 18:25:00,14.0,36.0624364,24.89839072,19.0,18.0,25.0,True
426209,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 18:26:00,14.0,36.059775875,24.89987696,19.0,18.0,26.0,True
426210,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 18:27:00,14.0,36.05631217,24.90119764,19.0,18.0,27.0,True
426211,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 18:28:00,14.0,36.054472794999995,24.89994167,19.0,18.0,28.0,True
426309,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 20:06:00,14.0,36.05678369,24.9015077,19.0,20.0,6.0,True
426310,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 20:07:00,14.0,36.05951226,24.900057555,19.0,20.0,7.0,True
426311,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 20:08:00,14.0,36.06207674,24.89856337,19.0,20.0,8.0,True
426312,Lidelse,Dedos,Engineering,Engineering Group Manager,2014-01-19 20:09:00,14.0,36.06331969,24.89638925,19.0,20.0,9.0,True
426313,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:18:00,6.0,36.058434885,24.894071359999998,6.0,7.0,18.0,False
426314,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:19:00,6.0,36.055972595,24.892238305,6.0,7.0,19.0,False
426315,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:20:00,6.0,36.05467232,24.89066466,6.0,7.0,20.0,False
426346,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:51:00,6.0,36.0546639,24.88838125,6.0,7.0,51.0,False
426347,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:52:00,6.0,36.05314049,24.88677447,6.0,7.0,52.0,False
426348,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:53:00,6.0,36.052753519999996,24.88421693,6.0,7.0,53.0,False
426349,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:54:00,6.0,36.05252187,24.8811276,6.0,7.0,54.0,False
426350,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:55:00,6.0,36.05108348,24.87958163,6.0,7.0,55.0,False
426351,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 07:56:00,6.0,36.048772595,24.87957152,6.0,7.0,56.0,False
426596,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 12:01:00,6.0,36.05073184,24.87956607,6.0,12.0,1.0,False
426597,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 12:02:00,6.0,36.05271541,24.87651946,6.0,12.0,2.0,False
426598,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 12:03:00,6.0,36.0557465,24.873793995,6.0,12.0,3.0,False
426599,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 12:04:00,6.0,36.0566593,24.86976692,6.0,12.0,4.0,False
426600,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 12:05:00,6.0,36.056674885,24.8647394,6.0,12.0,5.0,False
426601,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 12:06:00,6.0,36.05740563,24.859541614999998,6.0,12.0,6.0,False
426602,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 12:07:00,6.0,36.05932515,24.85803734,6.0,12.0,7.0,False
426680,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 13:25:00,6.0,36.05845941,24.85937874,6.0,13.0,25.0,False
426681,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 13:26:00,6.0,36.05666688,24.86302682,6.0,13.0,26.0,False
426682,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 13:27:00,6.0,36.05666669,24.86819223,6.0,13.0,27.0,False
426683,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 13:28:00,6.0,36.055771885,24.872620055,6.0,13.0,28.0,False
426684,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 13:29:00,6.0,36.053936495,24.876200695,6.0,13.0,29.0,False
426685,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 13:30:00,6.0,36.05173673,24.879566245,6.0,13.0,30.0,False
426686,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 13:31:00,6.0,36.048513795,24.879572365,6.0,13.0,31.0,False
426925,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 17:30:00,6.0,36.05047111,24.87957552,6.0,17.0,30.0,False
426926,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 17:31:00,6.0,36.0527649,24.88256906,6.0,17.0,31.0,False
426927,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 17:32:00,6.0,36.0542104,24.8868011,6.0,17.0,32.0,False
426928,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 17:33:00,6.0,36.055959435,24.88999613,6.0,17.0,33.0,False
426929,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 17:34:00,6.0,36.05810729,24.89387072,6.0,17.0,34.0,False
427000,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 18:45:00,6.0,36.0587369,24.89701672,6.0,18.0,45.0,False
427001,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 18:46:00,6.0,36.055762935000004,24.900004185,6.0,18.0,46.0,False
427002,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 18:47:00,6.0,36.05447235,24.899907,6.0,18.0,47.0,False
427089,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 20:14:00,6.0,36.055781714999995,24.899951245,6.0,20.0,14.0,False
427090,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 20:15:00,6.0,36.05866011,24.89711847,6.0,20.0,15.0,False
427091,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-06 20:16:00,6.0,36.059471970000004,24.894823395,6.0,20.0,16.0,False
427752,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 07:17:00,6.0,36.05809227,24.893793950000003,7.0,7.0,17.0,False
427753,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 07:18:00,6.0,36.05585094,24.89223555,7.0,7.0,18.0,False
427754,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 07:19:00,6.0,36.054653345000006,24.89070383,7.0,7.0,19.0,False
427792,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 07:57:00,6.0,36.05466887,24.88827548,7.0,7.0,57.0,False
427793,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 07:58:00,6.0,36.053045190000006,24.886761505,7.0,7.0,58.0,False
427794,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 07:59:00,6.0,36.05275751,24.884115075,7.0,7.0,59.0,False
427795,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 08:00:00,6.0,36.05272624,24.88117907,7.0,8.0,0.0,False
427796,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 08:01:00,6.0,36.05120665,24.87957998,7.0,8.0,1.0,False
427797,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 08:02:00,6.0,36.04877011,24.879569805,7.0,8.0,2.0,False
428030,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 11:55:00,6.0,36.05057242,24.87956971,7.0,11.0,55.0,False
428031,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 11:56:00,6.0,36.05281256,24.876481395,7.0,11.0,56.0,False
428032,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 11:57:00,6.0,36.05574416,24.87385978,7.0,11.0,57.0,False
428033,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 11:58:00,6.0,36.05664488,24.86962792,7.0,11.0,58.0,False
428034,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 11:59:00,6.0,36.05666574,24.86424284,7.0,11.0,59.0,False
428035,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 12:00:00,6.0,36.05680788,24.859540515,7.0,12.0,0.0,False
428036,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 12:01:00,6.0,36.059471110000004,24.85800979,7.0,12.0,1.0,False
428038,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 12:03:00,6.0,36.05980651,24.85799138,7.0,12.0,3.0,False
428132,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 13:37:00,6.0,36.05845207,24.85930051,7.0,13.0,37.0,False
428133,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 13:38:00,6.0,36.05665558,24.86311227,7.0,13.0,38.0,False
428134,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 13:39:00,6.0,36.05665569,24.868031615,7.0,13.0,39.0,False
428135,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 13:40:00,6.0,36.05576932,24.87243442,7.0,13.0,40.0,False
428136,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 13:41:00,6.0,36.0537309,24.87622832,7.0,13.0,41.0,False
428137,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 13:42:00,6.0,36.05192099,24.87956178,7.0,13.0,42.0,False
428138,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 13:43:00,6.0,36.04859582,24.87957144,7.0,13.0,43.0,False
428380,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 17:45:00,6.0,36.05048598,24.87957441,7.0,17.0,45.0,False
428381,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 17:46:00,6.0,36.052760795,24.88259671,7.0,17.0,46.0,False
428382,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 17:47:00,6.0,36.05394259,24.88678925,7.0,17.0,47.0,False
428383,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 17:48:00,6.0,36.05596372,24.89005824,7.0,17.0,48.0,False
428384,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 17:49:00,6.0,36.057842210000004,24.893676505000002,7.0,17.0,49.0,False
428475,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 19:20:00,6.0,36.05868897,24.89718093,7.0,19.0,20.0,False
428476,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 19:21:00,6.0,36.05586527,24.899815785,7.0,19.0,21.0,False
428477,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 19:22:00,6.0,36.054449285000004,24.899913445000003,7.0,19.0,22.0,False
428528,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 20:13:00,6.0,36.05586233,24.9000454,7.0,20.0,13.0,False
428529,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 20:14:00,6.0,36.05874514,24.89710506,7.0,20.0,14.0,False
428530,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-07 20:15:00,6.0,36.059457789999996,24.894797115,7.0,20.0,15.0,False
429199,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 07:24:00,6.0,36.05823057,24.89394674,8.0,7.0,24.0,False
429200,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 07:25:00,6.0,36.05571834,24.89223885,8.0,7.0,25.0,False
429201,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 07:26:00,6.0,36.054666325,24.89079027,8.0,7.0,26.0,False
429232,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 07:57:00,6.0,36.054660165,24.888339615,8.0,7.0,57.0,False
429233,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 07:58:00,6.0,36.05302344,24.88677193,8.0,7.0,58.0,False
429234,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 07:59:00,6.0,36.05276005,24.88409199,8.0,7.0,59.0,False
429235,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 08:00:00,6.0,36.05267082,24.88116601,8.0,8.0,0.0,False
429236,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 08:01:00,6.0,36.05116319,24.879581635,8.0,8.0,1.0,False
429237,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 08:02:00,6.0,36.04874903,24.87957319,8.0,8.0,2.0,False
429485,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:10:00,6.0,36.050743335,24.879566355,8.0,12.0,10.0,False
429486,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:11:00,6.0,36.05254128999999,24.876509065,8.0,12.0,11.0,False
429487,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:12:00,6.0,36.057562935,24.876183205,8.0,12.0,12.0,False
429488,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:13:00,6.0,36.06341863,24.87642556,8.0,12.0,13.0,False
429489,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:14:00,6.0,36.068322030000004,24.876171030000002,8.0,12.0,14.0,False
429490,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:15:00,6.0,36.069588865,24.87183625,8.0,12.0,15.0,False
429491,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:16:00,6.0,36.07134847,24.86816972,8.0,12.0,16.0,False
429492,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:17:00,6.0,36.07416567,24.86576338,8.0,12.0,17.0,False
429493,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:18:00,6.0,36.07664837,24.86271538,8.0,12.0,18.0,False
429494,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 12:19:00,6.0,36.07664892,24.85842327,8.0,12.0,19.0,False
429563,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:28:00,6.0,36.07665374,24.86034721,8.0,13.0,28.0,False
429564,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:29:00,6.0,36.07644751,24.86505049,8.0,13.0,29.0,False
429565,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:30:00,6.0,36.07243038,24.86688699,8.0,13.0,30.0,False
429566,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:31:00,6.0,36.069645995,24.868995384999998,8.0,13.0,31.0,False
429567,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:32:00,6.0,36.069227775,24.87464569,8.0,13.0,32.0,False
429568,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:33:00,6.0,36.065338600000004,24.87641287,8.0,13.0,33.0,False
429569,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:34:00,6.0,36.06029767,24.8762138,8.0,13.0,34.0,False
429570,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:35:00,6.0,36.05501725,24.87619883,8.0,13.0,35.0,False
429571,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:36:00,6.0,36.05192761,24.879057605,8.0,13.0,36.0,False
429572,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 13:37:00,6.0,36.049040065,24.87957112,8.0,13.0,37.0,False
429827,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 17:52:00,6.0,36.05065628,24.87957758,8.0,17.0,52.0,False
429828,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 17:53:00,6.0,36.05275359,24.88276682,8.0,17.0,53.0,False
429829,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 17:54:00,6.0,36.054159085,24.886790795000003,8.0,17.0,54.0,False
429830,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 17:55:00,6.0,36.05597089,24.89046634,8.0,17.0,55.0,False
429831,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 17:56:00,6.0,36.0578923,24.893738125,8.0,17.0,56.0,False
429940,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 19:45:00,6.0,36.05876408,24.89678097,8.0,19.0,45.0,False
429941,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 19:46:00,6.0,36.05602744,24.899838955,8.0,19.0,46.0,False
429942,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 19:47:00,6.0,36.054458245,24.89992613,8.0,19.0,47.0,False
430030,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 21:15:00,6.0,36.055854305,24.899967535000002,8.0,21.0,15.0,False
430031,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 21:16:00,6.0,36.058650895,24.89734223,8.0,21.0,16.0,False
430032,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-08 21:17:00,6.0,36.059460665,24.89479762,8.0,21.0,17.0,False
430622,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:07:00,6.0,36.05830661,24.89392816,9.0,7.0,7.0,False
430623,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:08:00,6.0,36.055984135,24.89225354,9.0,7.0,8.0,False
430624,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:09:00,6.0,36.05467459,24.89062765,9.0,7.0,9.0,False
430659,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:44:00,6.0,36.05466329,24.88824531,9.0,7.0,44.0,False
430660,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:45:00,6.0,36.05323671,24.88678419,9.0,7.0,45.0,False
430661,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:46:00,6.0,36.05275349,24.88390936,9.0,7.0,46.0,False
430662,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:47:00,6.0,36.05270845,24.881201855,9.0,7.0,47.0,False
430663,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:48:00,6.0,36.05103592,24.87958041,9.0,7.0,48.0,False
430664,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 07:49:00,6.0,36.04884196,24.87957245,9.0,7.0,49.0,False
430910,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 11:55:00,6.0,36.04922131,24.8809861,9.0,11.0,55.0,False
430911,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 11:56:00,6.0,36.050287655000005,24.887287565,9.0,11.0,56.0,False
430912,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 11:57:00,6.0,36.05060133,24.89662654,9.0,11.0,57.0,False
430913,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 11:58:00,6.0,36.05375114,24.899382035000002,9.0,11.0,58.0,False
430984,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 13:09:00,6.0,36.05221402,24.89828506,9.0,13.0,9.0,False
430985,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 13:10:00,6.0,36.05036004,24.89070657,9.0,13.0,10.0,False
430986,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 13:11:00,6.0,36.05013252,24.88233717,9.0,13.0,11.0,False
430987,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 13:12:00,6.0,36.048863139999995,24.879574815,9.0,13.0,12.0,False
430993,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 13:18:00,6.0,36.04802238,24.87956663,9.0,13.0,18.0,False
431243,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 17:28:00,6.0,36.0506425,24.87957914,9.0,17.0,28.0,False
431244,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 17:29:00,6.0,36.05275605,24.882960175,9.0,17.0,29.0,False
431245,Linnea,Bergen,Information Technology,IT Group Manager,2014-01-09 17:30:00,6.0,36.05395442,24.886795505000002,9.0,17.0,30.0,False
